domain,url,status,title,h1,h2_headings,file_status,topic_cluster,cluster_score,interim_triage,redirect_to_url
nakanodent.com,https://nakanodent.com/blog/archives/8034/,200,岡山の歯医者のビジネスクラスとエコノミークラス 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック @@本日の新年最初の診療日私が発熱もせず、体調不良も起こさず無事に診療が出来たのは奇跡と思う。,,正常,C05_マウスピース矯正・大人の矯正,0.2827,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/6381/,200,そしてローマ 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C07_インプラント・基礎理解,0.3567,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/8516/,200,歯科衛生士学校の就職説明相談会に参加して来ました！ 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C07_インプラント・基礎理解,0.4459,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/6758/,200,危機管理能力はあるのか？ 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C42_医院の取り組み・理念・特色,0.3133,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/8704/,200,グレーターニューヨーク　歯科学会　その夜 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C05_マウスピース矯正・大人の矯正,0.2221,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/8789/,200,メルボルン　オールオンフォー　ザイゴマインプラントセミナー　その３ 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C09_インプラント・全顎・オールオン4,0.5003,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/7248/,200,2023 グレーターニューヨークの旅　 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック @@キャンセル料が10万円以上かかったことは怒られるのが嫌なので、妻には内緒にした。@@長い、いや短い旅が始まった。@@,,正常,C40_地域・アクセス・診療時間,0.2851,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/7652/,200,日本ザイゴマインプラント協会で発表します 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック @@私は全身全霊で頑張るだけである。,,正常,C09_インプラント・全顎・オールオン4,0.459,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/6545/,200,マウスピース矯正「インビザライン」の特徴 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,"マウスピース矯正の「インビザライン」とは？, 歯やお口のお悩みは当院へご相談ください！",正常,C01_マウスピース矯正・基礎理解,0.5045,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/8081/,200,オールオンフォー、ザイゴマの研修でメルボルンへ　岡山の歯医者が　その１ 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C09_インプラント・全顎・オールオン4,0.4636,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/7731/,200,金属アレルギーと歯科治療 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,私は高知の人と食が大好きで,正常,C08_インプラント・術式と材料選択,0.4957,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/8139/,200,マロークリニック提携医院ミーティングで最新のオールオンフォー、ザイゴマインプラントを学ぶ 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C09_インプラント・全顎・オールオン4,0.4699,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/7956/,200,サンパウロでオールオンフォー、ザイゴマインプラント研修　その７ 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C09_インプラント・全顎・オールオン4,0.4523,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/6370/,200,イタリアの歯科医師 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C12_小児矯正・基礎と適齢期,0.2571,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/7572/,200,良い歯科医院の選び方 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C23_マイクロスコープ精密治療,0.5081,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/8630/,200,「隠れ歯石」って知っていますか？実はものすごく悪いやつです。 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C10_インプラント・リスクと医院選び,0.5081,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/7341/,200,タバコと口の中への影響 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C07_インプラント・基礎理解,0.4014,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/6377/,200,アンティキサポーリ モンテグロッソ 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C18_矯正方法の比較検討,0.2898,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/7720/,200,インビザラインのセミナーから内科クリニックへ！ 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック @@「にゅ？入院？？？」@@私が入院？？？？？@@私は今まで入院をしたことは一度も無い、この私が入院？？？？,頭が下がる,正常,C02_マウスピース矯正・ブランド比較,0.3932,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/8772/,200,歯医者さんで 「あなたのこの歯は抜歯しか方法がありません。 抜歯してインプラント治療がベストです！」 と言われても 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C23_マイクロスコープ精密治療,0.4855,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/8047/,200,岡山の歯医者の　泣きっ面に蜂！ 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック @@泣きっ面に蜂！@@泣きっ面に蜂！,,正常,C09_インプラント・全顎・オールオン4,0.3778,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/8842/,200,朝日医療大学校 歯科衛生士学科の謝恩会に参加しました 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C11_インプラント・治療後とメンテナンス,0.4614,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/8702/,200,グレーターニューヨーク　アメリカ最大の歯科学会　その２ 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C37_設備・技術・デジタル歯科,0.3265,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/8785/,200,メルボルン　オールオンフォー　ザイゴマインプラントセミナー　その２ 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C09_インプラント・全顎・オールオン4,0.4527,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/8335/,200,世界初の歯周病治療器「ブルーラジカル」セミナーを福岡で受講しました｜岡山に導入に向けて準備中！ 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック @@世界初の歯周病治療器「ブルーラジカル」セミナーを福岡で受講しました｜岡山に導入に向けて準備中！,"◆ 歯周病は“沈黙の病”——でも放っておけない, ◆ 世界初の技術「ブルーラジカル」とは？, ◆ 福岡セミナーでの学びと感動, ◆ 岡山でブルーラジカル治療を受けられる歯科医院へ, ◆ 歯周病予防の未来が、ここ岡山から始まる, ◆ 最後に｜常に“次の一歩”を",正常,C28_歯周病治療と再生療法,0.4549,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/7596/,200,岡山の歯科医院のSDGｓ（エスディージーズ） 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C38_安全性・滅菌・感染対策,0.3294,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/8313/,200,歯科業界最大手からのオファー！？「SEO・MEO対策セミナー」講師を依頼されました！〜62歳の私にできること〜 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C07_インプラント・基礎理解,0.4827,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/8511/,200,育休中のスタッフと赤ちゃん 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック @@可愛い女の子の孫が欲しい！！！@@ @@写真はイメージです、本当はもっと可愛い！！@@,,正常,C42_医院の取り組み・理念・特色,0.2621,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/7240/,200,祖母の入れ歯 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C27_一般歯科・虫歯と痛み,0.406,維持・部分更新,
